feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,target
1.8384,2.8537,4.2321,1.7755,0.8319,1.6669,3.0321,0.1907,1.1292,0.9755,4.1301,13.6447
3.9905,1.6173,1.7128,5.9508,0.9279,3.7313,2.5928,4.0639,1.7445,5.3912,4.4098,12.5657
3.105,4.3141,3.3841,1.3023,3.6788,4.1688,3.1809,2.5282,3.516,1.2323,5.3805,10.9256
3.8379,1.3563,3.1625,3.9369,2.5411,2.3485,4.3377,4.6965,4.599,4.2045,2.2604,10.5951
1.1755,3.7988,4.825,6.2042,4.8742,4.9824,2.5609,1.4892,3.9808,1.0129,5.6676,14.9662
2.1293,1.9567,2.5185,3.6347,1.6216,4.1853,5.7349,1.5115,5.1649,5.7067,1.9456,10.2682
0.9292,0.3393,3.7819,5.5321,4.8195,4.721,5.48,4.3074,5.3882,3.3214,1.7585,7.2384
0.4952,6.2099,1.0968,1.2818,5.9526,1.98,1.3088,5.8636,1.1912,5.2451,3.3466,10.284
2.242,4.4226,1.0404,4.7476,4.673,3.6324,5.9977,0.3014,5.3707,5.2901,5.608,8.9658
1.2917,4.1304,4.2595,3.622,1.3157,2.9439,2.7464,0.9416,1.4214,4.633,2.194,16.1143
0.8067,2.4702,2.662,5.2596,5.0829,1.0405,1.7707,2.8331,1.789,0.6684,3.3842,13.6093
0.9197,4.2113,4.2905,1.0644,1.2459,4.3377,4.5935,3.4949,1.0338,4.1148,5.1549,8.6473
3.5929,1.9754,1.3487,1.9758,1.2955,3.3922,1.9637,2.515,5.4619,2.6042,5.2561,10.2172
2.8211,3.9783,0.82,4.4813,3.188,4.8732,5.5548,5.7658,3.9868,2.0833,4.6852,8.9306
0.9735,1.2041,4.3316,3.5051,4.3652,0.3235,3.9401,0.0137,5.8497,5.1739,4.2046,6.2413
0.8635,3.6329,1.8469,4.9964,6.2166,1.1875,2.6611,1.123,3.9345,3.8867,1.9881,13.2583
2.6773,5.3422,4.4396,5.7615,5.8265,2.904,0.9479,1.3456,4.5516,4.8039,6.1514,17.4572
4.885,3.2204,0.368,3.2599,1.6046,3.7355,4.1179,6.2146,1.1113,5.6513,3.8069,11.1387
3.9912,5.1087,4.7279,6.06,5.4293,1.9229,3.3964,4.7833,4.9413,1.8956,3.4958,18.506
0.3946,4.0562,0.5834,2.6188,0.2756,1.9287,2.254,1.5903,3.2929,1.2142,2.3701,12.0367
3.6875,2.2535,1.5118,3.7322,4.8747,5.8497,3.8634,4.6296,0.4009,1.9727,3.1194,9.3005
5.2174,4.7046,5.8854,4.0172,3.4267,1.6307,1.7343,5.873,4.0263,4.7515,5.2821,18.3635
3.0562,5.2078,3.2105,4.8962,0.9876,3.5276,0.1201,5.9313,3.2958,6.0814,0.4233,16.8962
1.156,1.8765,4.8613,0.8623,5.4084,1.0946,4.7563,4.3116,0.9792,0.5374,0.9431,9.1335
3.4776,1.9549,1.7572,4.1844,0.1061,0.0607,3.1097,1.5893,5.3653,2.7364,5.5213,11.1896
2.22,0.2459,2.0998,4.1643,1.133,5.4496,5.5033,4.5923,1.8373,4.6539,0.7759,7.8011
3.0353,5.8162,1.7482,1.6955,5.6378,0.7916,4.2986,2.4044,5.3444,2.1385,5.4296,11.3352
3.3484,1.8385,1.7334,0.7618,3.0359,3.0079,4.8509,4.0976,2.7718,4.0911,6.1862,5.5742
1.2565,4.7356,5.7219,3.0007,0.3593,0.8282,5.1795,1.4968,0.9091,0.263,2.735,17.2507
5.1684,2.8405,0.192,4.116,5.0549,2.1858,1.5722,2.3321,5.9559,5.7537,4.571,12.149
1.5148,2.9268,6.2687,0.0472,0.7619,4.2499,1.217,4.5446,0.3556,5.1437,2.0713,10.5694
2.5146,0.5169,5.1798,2.2021,1.4815,0.7955,1.6385,3.3522,5.6022,1.7074,2.0088,14.3395
0.9717,2.77,3.516,3.9769,0.3559,2.0576,5.1222,4.7417,5.4871,5.6088,5.0799,7.8685
2.1435,3.4676,2.4358,4.9854,1.7719,6.1352,4.9834,4.4553,2.4417,1.5143,1.6489,14.6154
1.8879,2.6447,3.4841,3.9333,4.0977,2.4269,2.2594,1.2092,1.7161,0.8407,1.731,16.1387
3.722,0.165,4.864,1.3513,1.8545,0.7842,0.0632,2.1939,1.6026,0.5094,2.4139,14.7076
3.8787,2.4103,5.5784,0.138,0.1266,3.3966,6.1686,4.6847,5.0456,3.9911,2.3867,9.6301
4.712,5.0631,4.1987,0.4812,5.2289,1.1628,1.1303,5.0267,5.8949,3.4395,5.2582,12.8631
1.9187,4.305,4.3486,1.7989,1.0175,0.0061,5.2248,0.0118,0.033,6.1664,2.6026,12.7414
1.1838,0.1546,0.2191,5.9811,6.069,2.4595,2.3463,0.2906,5.7076,2.7637,5.5846,7.9865
1.5831,0.6725,0.0246,2.3249,4.1827,5.5962,0.6417,2.5102,1.3053,1.6715,4.6826,5.1843
5.1464,4.3818,1.6121,2.1258,4.184,2.4464,5.8989,3.4502,2.2789,0.8186,3.8214,13.2234
2.517,1.0356,5.997,4.1149,5.1648,0.5584,5.1496,2.3394,3.3527,4.2093,3.4253,11.7008
1.7744,2.3355,5.9012,1.4259,5.6224,3.8202,0.8122,4.7273,0.9973,2.5218,2.7617,11.7607
3.5641,5.3431,4.0978,4.3425,5.1288,2.026,1.6613,1.0089,2.3026,3.8656,1.875,20.102
5.33,1.6118,2.5659,4.4031,3.4837,3.7965,5.1141,1.5196,3.9867,2.3442,5.2005,11.9259
3.9052,1.253,2.7711,1.8838,5.8308,4.5782,4.641,3.3848,5.565,2.7156,3.9553,6.7072
3.2376,3.4661,1.8878,1.4769,1.1112,1.1136,4.3028,6.1393,1.2648,3.6634,5.1183,10.4102
2.6179,0.0477,1.1048,2.518,3.2101,3.6693,2.7004,4.3374,4.0889,0.1983,2.9954,4.6539
5.4861,3.5129,1.3301,1.7065,5.8108,2.8187,1.4208,2.1899,5.5127,2.4411,4.8069,12.7214
0.1536,0.3907,4.9646,3.4405,2.9189,1.661,3.3958,0.536,4.6988,2.7652,2.1972,10.4775
4.4922,3.5087,2.4315,0.579,4.2121,3.6585,2.6749,4.1748,0.8146,3.8141,1.4218,10.0822
3.4257,1.6731,4.7112,2.9049,2.3059,0.2264,2.5505,5.1265,4.3199,4.0332,1.4622,13.2614
2.2889,0.0779,1.615,1.8566,0.6682,0.8773,1.0193,0.8668,4.2697,5.3394,5.2418,6.4791
2.6641,1.0831,5.5177,1.9537,5.7017,4.1715,1.5413,5.5389,3.6611,6.2145,0.7685,9.8865
5.6849,1.0739,3.2044,3.1672,2.2103,4.2541,2.3128,4.8027,3.7029,3.8275,2.4709,12.1767
6.0638,0.9692,2.1551,1.589,3.0253,4.376,6.0163,4.8888,5.6268,5.833,4.1298,6.9573
4.8349,1.7166,0.2736,1.6877,3.3454,5.7584,2.0035,6.2161,4.124,5.5973,4.2482,6.2339
1.2226,5.422,3.3458,4.1095,3.9711,0.0913,1.6537,3.9949,5.5237,3.633,0.8046,12.9133
4.6142,3.8511,1.1061,2.748,1.05,4.7724,3.5825,1.1328,4.682,2.8954,4.5398,11.1735
2.6571,0.7131,0.2984,3.4791,2.254,3.3678,6.1203,0.6392,1.5372,2.4546,2.0118,10.739
0.6393,5.6706,4.4277,5.3334,6.065,3.9522,1.3419,2.5477,1.0398,2.6358,4.8216,17.2155
0.4027,4.7328,6.0102,3.6803,2.184,2.8267,4.7118,4.9671,2.1709,4.1461,3.8846,13.0824
3.3562,3.6786,2.9945,3.9149,0.7894,5.8954,3.8914,0.3197,0.6735,0.5092,6.1084,14.6043
0.7229,3.5981,3.3048,2.3189,3.485,6.1514,1.6634,2.3356,0.2702,0.6435,5.6768,11.1485
5.1308,1.2527,5.6354,0.4396,0.3402,4.2756,3.1818,1.4448,2.2521,4.6908,3.7908,12.1207
1.1135,3.7337,2.3088,5.6032,1.4644,5.4086,4.014,4.0795,1.6929,0.4325,4.3406,11.9236
0.7325,2.4735,5.2769,4.7217,0.0146,5.7781,5.8258,3.8082,5.9849,4.3326,1.8031,11.3504
0.8348,1.9421,3.2288,0.6119,0.1582,5.1418,5.6373,1.1751,2.3451,3.9345,2.1196,6.7844
2.9612,1.0453,3.5893,4.1113,2.6664,0.3261,0.4016,0.8721,1.821,4.8611,4.9979,12.4718
5.5831,0.2519,0.9586,5.2392,5.52,3.9789,2.0679,2.5688,4.8119,4.2293,5.153,8.9823
1.0653,6.0822,5.4221,3.5919,2.256,0.8781,2.2364,5.1172,1.9439,5.6745,6.05,17.7156
5.1112,0.9533,2.7136,2.3959,5.344,3.9838,1.7237,5.2142,2.5497,2.3735,2.5249,11.4179
4.5325,5.468,0.4713,5.7301,6.0936,3.9511,1.8176,5.8292,4.5917,3.1416,3.0563,14.8544
3.8496,1.4427,3.0273,2.1336,1.842,1.6326,3.8763,2.8631,5.6345,2.1748,6.2471,12.4287
4.0834,0.9091,4.8244,6.0686,2.8998,0.4338,5.1653,5.9446,0.8788,4.4126,5.0235,13.9658
2.9954,1.0883,5.5973,1.1005,4.736,0.1287,5.2176,4.6685,0.8737,4.8921,2.4232,8.3473
2.5663,4.8951,2.9656,5.4196,1.2192,0.9831,1.1439,5.7371,3.676,1.8588,4.0338,17.6476
1.4341,1.4653,2.3028,5.721,2.9034,0.967,2.508,1.1851,3.3504,2.937,5.2346,12.3483
2.6611,0.1213,5.9072,3.2542,3.4929,0.0025,2.2448,2.8583,3.2476,4.1539,3.2847,11.6883
1.9466,2.8664,2.5204,5.6267,6.2154,2.416,2.5837,4.9553,1.0869,4.2472,5.5999,12.4521
4.3873,5.454,3.6657,0.1672,2.0149,0.441,3.1046,5.1317,0.9334,0.6804,2.151,16.398
3.3405,0.1477,2.2125,5.0416,0.8718,5.2994,6.0991,4.6396,1.2926,1.4532,0.6024,11.8203
0.1067,0.4438,1.0872,2.1904,2.1747,0.2497,3.0565,1.6579,2.9596,5.0439,5.4189,4.4392
1.6433,3.4506,0.7224,5.6058,2.7342,6.1476,0.1819,0.8646,1.579,6.1761,2.3113,14.6438
1.2224,6.0841,3.4653,5.8071,0.1903,3.4721,5.675,0.3558,6.265,0.0488,4.4071,15.5598
0.5039,3.7542,4.9509,1.5864,1.545,3.348,0.4785,4.0395,2.3646,4.631,1.788,12.2297
5.5092,2.5365,2.6943,1.4386,4.6421,2.1971,4.036,1.7931,3.9199,1.8432,5.7451,12.1833
0.3606,0.7628,4.4158,5.2301,3.4726,1.198,5.7822,1.2319,1.4258,2.0711,1.617,14.8083
4.7392,5.2725,2.8384,1.0225,3.7989,1.7599,0.5518,2.7065,2.8476,2.5547,5.5539,15.2407
1.0686,0.4515,1.717,1.766,0.4466,4.7697,1.3403,1.8965,1.2254,5.7264,2.659,7.4869
2.9382,1.1535,1.5808,5.8469,1.6599,4.1696,3.619,0.2283,2.5382,5.1353,0.4702,11.4279
2.8528,1.2955,5.4852,3.7462,0.9432,5.4216,4.1747,6.0056,1.6445,3.8927,6.0499,12.7789
4.1499,2.9201,5.7176,3.1047,4.8173,2.0501,1.4281,1.3625,1.9525,0.7393,2.5135,20.0672
1.8848,5.6428,1.0239,4.7824,1.0775,1.6447,1.0106,2.9566,4.7891,0.861,2.9115,16.0728
4.1466,5.2966,4.6052,1.2978,6.2721,1.7769,5.9489,1.2618,5.238,5.5433,2.2533,16.1307
2.7876,5.309,2.0301,4.3902,0.0644,5.1322,1.0977,4.6737,1.5364,4.5559,1.9285,14.1491
1.1974,5.8738,1.6379,0.1957,4.7506,0.6045,0.5012,4.1555,3.5214,0.2108,5.3131,7.0404
0.7906,0.1547,2.1915,5.4457,1.962,0.6916,2.85,4.522,4.6887,5.6945,0.1001,8.0126
3.8561,1.2007,4.8078,2.8073,2.2834,2.6329,0.4083,2.7722,3.0097,0.9618,1.3717,17.1565
3.9632,2.737,3.935,2.2497,5.1883,2.8037,6.2019,0.0482,2.3066,1.3918,2.0705,14.6447
4.3321,2.9456,0.3777,1.045,0.0108,5.5025,4.2172,0.5507,3.3953,1.024,1.311,9.3199
4.1736,2.3608,3.4753,5.9926,3.9419,3.896,3.1972,5.7215,5.7372,2.4067,2.9737,14.4146
0.4693,4.9833,0.5015,0.3048,1.1659,5.8881,5.8975,5.1234,3.4583,4.1307,4.1071,3.4132
2.4899,3.7785,5.7603,1.6504,6.0714,5.8385,1.7954,5.5508,2.1489,1.5961,1.6004,16.4637
0.2984,5.9962,6.1303,3.25,4.7199,1.0717,3.5659,4.9845,0.0534,5.7437,5.6618,13.3455
3.3346,1.2718,1.1287,0.58,3.8,1.4996,5.0724,4.0173,3.4779,1.8826,3.1605,5.5235
4.7423,1.5279,3.5881,5.7196,5.6919,1.4442,4.8763,1.7468,1.748,5.2289,2.1306,16.9757
4.5774,3.0569,4.33,2.3092,5.4588,2.5883,2.2001,4.8668,4.15,5.099,5.7237,11.7458
2.7363,0.5278,3.6715,2.2923,2.2828,0.4628,5.2017,3.2202,1.5853,3.484,5.0021,8.7449
0.1779,5.5809,4.2791,0.668,2.1071,4.8266,5.5506,6.1442,2.237,3.6395,2.7883,10.3928
3.8803,2.0167,5.3687,4.4678,0.0,5.5405,5.6339,2.1579,5.4156,1.7011,4.4459,14.5973
1.8128,4.0998,1.8452,6.0071,3.8095,0.0604,5.9723,3.6668,1.0861,0.7577,1.4219,14.7729
4.7332,4.121,5.355,4.846,5.1417,5.2452,3.6816,2.0159,1.3241,5.9308,3.2194,18.0061
5.0831,0.3139,1.2697,2.9612,3.8304,0.9975,6.094,2.254,2.7683,3.2745,5.4356,10.0837
2.5343,4.5429,1.3492,1.8752,2.9701,5.1066,1.4574,1.1363,0.8012,4.6476,2.0606,12.0839
0.76,6.2448,1.6352,4.371,5.7439,2.1359,4.3511,3.6882,5.8794,1.3736,1.1808,13.3423
1.1838,2.1498,0.8702,5.3632,4.9272,6.1023,5.183,1.4323,3.7932,1.8301,1.8542,9.858
1.7354,3.283,1.4915,4.6137,5.4222,1.4239,2.2116,5.3006,3.2677,1.9478,1.5134,12.9712
5.334,3.676,3.2804,5.0559,5.0814,2.8546,5.5244,1.1285,5.1187,1.7391,0.0098,16.7647
3.0953,1.8608,4.1435,2.0796,5.3945,4.9764,3.9871,0.0208,2.4784,5.9762,2.8948,9.1923
5.1151,2.1416,6.0265,5.2338,4.8426,3.4168,5.7245,3.6489,5.3124,0.8258,0.9843,17.0181
1.8998,1.9132,5.8403,5.9504,4.3783,3.3412,3.8253,2.7024,5.9596,4.3125,3.1805,12.9536
3.6173,5.179,6.256,4.6371,0.46,5.8216,2.6167,0.5515,3.7542,1.1824,5.4795,20.1949
0.1371,3.1379,3.2971,3.0107,3.9834,4.5854,3.0926,3.1615,4.5547,3.6816,4.513,5.3269
4.3959,2.3021,4.5863,4.8068,1.744,4.6583,1.8716,3.3773,3.3061,2.3837,0.6358,18.0522
1.6404,0.3191,3.2861,2.8216,1.5051,2.3268,0.0586,0.4054,1.5188,3.1841,1.3319,12.4493
5.6204,1.2352,5.3121,5.8231,3.4447,2.5335,5.5545,3.2247,0.8113,0.7736,4.1756,18.3518
6.0202,4.4791,5.1396,4.7226,4.9242,3.8453,2.4777,2.2147,5.9185,6.1341,0.1471,19.7766
3.9483,3.2241,3.7921,1.2988,3.5359,0.9899,4.136,0.3295,3.1673,2.6231,1.7551,13.7096
2.0042,5.0366,5.0136,0.1751,0.5064,3.7596,0.3024,1.7803,1.6655,3.2883,0.7511,14.9464
4.1647,1.5081,1.2071,4.4971,3.0033,2.0279,1.0089,4.7299,4.1239,0.198,0.9815,12.4061
2.0791,5.2359,2.6985,4.325,2.0661,0.3104,5.5594,3.1805,5.0783,0.6674,6.0048,14.1301
2.93,4.7886,4.6217,0.7976,3.7095,1.0328,5.8748,2.19,3.8684,2.5739,1.0217,14.7414
1.8706,3.7828,2.1103,4.788,1.764,5.3103,4.8919,0.1956,0.5913,4.2597,5.0944,10.7358
5.0686,1.5896,1.9506,0.2431,5.7982,0.5882,4.2182,2.3979,3.5755,0.1053,5.9242,8.2035
2.0735,5.1809,5.7832,5.5014,3.2155,0.5047,3.1143,0.4206,4.3322,3.9562,6.0415,17.5649
5.9036,6.0215,4.8653,4.5639,2.7651,0.3308,1.0205,2.5448,0.3163,0.6816,0.6825,24.7753
5.1649,0.2246,0.8578,4.483,5.1737,3.533,1.9361,4.4476,1.1429,2.849,4.2049,9.7994
2.0801,0.991,2.7072,6.0991,2.1463,6.0963,3.1119,5.3435,4.7218,1.4983,5.4086,11.0389
5.2327,4.0437,5.1219,2.011,5.3575,0.0517,4.7138,3.5562,5.8062,1.9973,1.1846,15.5291
0.6926,2.5039,3.5734,2.257,3.6711,3.5236,4.0975,4.1072,3.0875,3.5693,5.6969,5.5344
3.7906,4.0777,4.828,3.3268,1.0596,2.2517,4.5352,5.7129,3.5629,6.1777,5.8265,15.0991
0.9196,3.5463,1.0851,3.9444,6.1017,4.3027,3.4055,5.4859,1.3749,5.5483,3.1952,7.5445
5.5226,4.6773,1.6095,4.8494,6.1413,0.4333,3.2656,4.0364,1.1466,3.4602,3.9812,15.6359
1.5056,4.0424,1.5084,0.8244,4.2591,2.5921,5.2793,3.5946,4.0423,3.4063,2.3842,6.1016
3.3865,2.1076,1.3749,0.6044,2.882,1.3293,5.2002,4.8476,6.1094,4.5976,4.2321,4.7861
2.9345,2.2861,4.2932,5.9372,0.1169,4.8321,2.6695,5.6249,5.9893,1.1479,1.5784,16.1055
4.2601,4.2883,5.6736,5.7369,5.2244,5.8089,5.8847,5.0321,1.1627,2.3434,4.8458,17.8499
4.2481,0.6882,2.9363,1.8658,0.2815,0.1289,0.9584,4.3259,3.4598,1.6168,2.0911,11.6024
6.0878,4.3321,6.0382,6.1255,3.1162,6.1528,6.1306,0.5321,0.9911,5.6525,0.5586,23.4772
0.3287,3.814,0.3099,1.7722,2.8739,2.5433,1.7109,1.8185,1.865,3.6413,0.1749,9.4189
3.1082,1.459,0.302,1.9021,3.9119,4.9584,4.4915,3.1851,3.285,5.5194,0.804,3.6342
5.886,1.1991,4.4292,0.1297,4.5283,2.1938,4.9696,0.7369,2.9314,3.0597,3.4242,11.2332
4.5529,1.6819,4.9207,6.1918,1.0451,5.2588,3.3425,2.4635,3.3298,5.8146,0.391,17.6075
5.0259,4.5238,1.8303,5.1266,0.0208,5.9368,0.8746,2.188,4.7793,6.1958,1.0207,17.7419
6.0503,3.6524,0.4914,4.1964,2.5219,4.6306,2.0593,5.2555,3.9174,2.675,4.3786,12.7862
0.961,4.27,2.9993,0.7144,2.7921,1.7561,2.5859,1.7835,5.8412,5.7655,3.2272,10.9294
3.5155,1.8392,5.0292,5.3493,1.5724,4.4854,2.6468,4.1996,5.6578,3.3027,6.271,14.6576
4.7103,5.4814,2.8519,4.144,1.2539,3.2737,3.7904,2.5142,2.4204,6.058,5.0367,17.8494
5.6918,0.1505,0.4483,0.3994,2.4459,5.3803,1.931,6.2554,3.6152,5.1816,2.028,7.0705
5.7524,3.6031,1.527,2.3146,1.5452,2.3551,1.7336,5.488,4.3336,5.4196,4.0877,12.6414
4.1822,6.1677,3.7321,3.4857,2.0335,3.5615,2.565,3.6146,0.7592,0.727,1.8094,20.3052
2.4747,2.4414,3.0006,3.5443,1.621,4.8509,5.308,2.4039,0.1793,0.7954,5.5692,11.6188
4.5168,0.3099,3.2425,1.8445,3.047,2.9566,0.8658,4.2345,4.8405,5.8677,1.1957,9.3089
4.9031,1.4145,2.8297,3.1957,1.0593,3.9859,5.2539,4.3804,4.4144,3.9367,4.0833,8.1783
2.4968,0.4362,5.0359,0.1059,0.5856,2.3331,5.8894,1.512,4.3,3.2867,3.5864,8.5836
3.8795,0.0717,4.349,3.6556,1.6461,1.159,4.6356,3.8436,2.1401,5.509,4.2537,11.2168
4.4126,3.7351,4.7922,2.9636,5.049,1.5921,5.605,0.5683,2.3049,2.6619,5.8356,16.3443
1.4707,0.2314,5.7029,0.9499,1.2418,2.2785,0.067,3.481,4.4222,1.9316,0.7972,10.285
5.6496,0.7651,5.0248,6.1723,1.2149,3.7264,6.0612,4.9456,3.3776,0.408,4.3985,16.1023
0.6501,4.7474,2.3561,3.6142,0.9096,2.8936,2.4181,2.5159,0.0863,1.9104,5.9831,14.4442
0.1639,1.1433,4.9388,2.4356,2.0426,5.207,1.9802,3.2174,5.8819,5.3417,1.4333,9.2309
4.4828,2.2931,4.7136,0.3126,4.8106,1.9877,5.3947,1.4052,5.3907,1.9358,6.0888,12.2908
0.0308,0.726,1.6572,0.5041,0.9802,1.9341,0.0237,4.576,3.5468,0.7875,4.2304,3.5033
5.5726,2.4473,2.4809,5.3788,1.6478,3.0137,0.7169,5.8753,1.7427,0.501,4.4552,17.8501
3.2945,5.4161,2.5393,1.0796,3.6751,0.3267,2.8144,3.1027,4.1662,3.6685,0.3096,11.5493
3.8544,4.1358,2.2616,4.2972,1.8535,5.4735,0.7181,2.7084,4.7832,1.3066,4.41,14.686
1.5607,3.6887,1.7573,5.0692,2.4211,4.6404,2.6322,3.5809,3.5463,1.4836,1.0899,13.8705
0.4055,4.8418,0.0402,2.3708,2.1309,3.0889,3.5193,3.8543,4.091,4.8229,5.2701,4.6269
1.1761,1.248,5.3863,2.353,0.3901,2.2938,0.1989,0.829,4.8535,4.0995,5.4003,9.2769
2.4104,3.4798,5.3409,6.0779,2.6388,4.5542,1.0773,5.4683,2.601,5.2275,5.6502,15.7865
4.6373,1.8782,3.6541,1.3662,2.9887,1.2851,3.0642,4.2198,2.6845,5.5243,5.1425,10.5323
2.4095,0.5029,0.9168,3.566,5.3099,1.1317,3.873,3.0084,4.864,3.1215,3.5143,5.4628
6.2764,1.2451,0.1485,0.4621,0.5456,0.5617,4.3771,5.6994,2.0328,6.0853,2.1345,9.3164
3.0781,0.5499,4.6031,4.2282,3.8552,3.091,4.3797,5.5377,3.0848,1.1791,2.2111,12.2229
2.3706,2.3989,2.7345,5.2515,0.9557,1.6829,1.789,5.4008,0.3487,0.627,1.9774,16.8331
4.2137,2.5811,0.0807,2.2047,6.0921,4.3844,2.6332,4.1048,5.8822,4.8297,5.9622,5.6108
4.6477,4.9263,4.6026,0.9302,4.9449,3.936,1.5456,5.8345,4.0555,4.7509,0.9405,12.9814
1.6447,2.141,0.4547,0.8289,3.6599,4.5401,1.6763,1.8918,3.307,2.707,4.9937,4.3901
0.517,4.9255,3.6336,2.8236,3.728,3.0814,5.8383,2.3284,2.6089,3.8562,5.1312,10.7906
5.7535,5.4065,4.3861,4.7911,1.0264,2.632,3.987,2.2663,3.3082,0.9738,4.1932,21.6515
2.2031,4.0348,3.945,1.4737,1.8991,6.1291,2.8211,1.0391,2.7203,5.8728,6.203,13.1543
0.3142,3.1695,0.9925,4.1244,3.6424,1.1936,5.5808,1.7661,1.3975,4.7163,4.7004,8.5025
4.2289,0.8865,5.0485,0.8016,4.5601,4.7966,3.0767,6.0116,3.7289,2.1765,4.3014,7.7438
5.1333,0.332,4.4453,3.6901,2.399,2.6925,5.9909,0.1267,5.757,4.2606,1.0727,13.9248
0.1846,2.7899,2.2707,4.8527,1.7343,1.6408,5.8123,1.0073,3.1448,2.5564,0.6802,13.6587
0.5364,4.1781,2.7446,3.915,4.2524,1.8606,2.3533,5.6197,3.4269,4.3703,0.2077,10.4735
2.0178,2.7662,2.6528,1.7893,2.1969,2.3409,6.2448,4.1781,4.259,6.2132,4.4198,7.5999
2.0239,2.9036,5.2542,5.1838,5.8486,5.129,3.0819,1.4825,0.5161,3.522,3.398,14.8046
4.7372,3.7595,4.2193,3.1864,0.8894,5.8242,1.6343,3.119,0.9522,2.7351,1.2154,19.5474
1.0982,2.2787,5.256,1.8729,6.1134,0.7166,3.8059,0.2044,5.2466,0.5963,4.7633,9.346
0.3191,4.007,0.6905,2.1528,0.8678,5.4159,3.8273,3.4085,4.429,4.5356,5.8405,3.9219
2.6657,4.9852,0.0769,6.1728,0.4179,1.5874,1.7179,2.6764,0.6574,3.5928,1.1024,18.2718
3.7156,6.1687,5.4016,2.1638,0.8862,4.4732,5.5404,2.085,1.2343,0.5922,5.9986,18.7987
4.4602,3.6263,0.0553,3.1075,4.2852,0.384,2.6061,0.7258,2.5074,1.3081,1.8483,14.7498
2.2077,4.7876,0.2074,0.4671,5.7134,1.4904,4.1657,0.9989,2.6006,2.6224,1.967,10.4745
0.5805,4.577,4.1447,4.2655,2.459,5.9347,3.3692,3.6319,5.7689,3.6305,0.3149,12.6883
3.6348,1.3552,2.2522,4.8617,1.2087,0.5008,2.3339,3.9871,1.071,6.0039,4.2542,13.047
3.6428,1.9057,3.8599,2.2884,5.4868,1.6572,1.5716,1.3936,4.8295,3.1997,2.0098,14.0202
0.346,4.2821,4.8273,1.6514,4.0144,2.7208,2.7352,2.8935,6.2412,3.5658,3.4366,10.7581
3.4861,1.3734,4.1992,2.3647,0.548,0.2858,1.8243,0.4712,4.0785,2.2832,6.1121,13.2708
1.2702,6.0733,1.9505,1.7758,4.7349,4.1667,3.8057,4.165,1.4194,1.294,3.1168,9.6303
1.8349,5.5558,2.6949,4.9904,0.2107,3.6357,1.9275,5.1148,4.3534,0.254,0.9561,14.752
3.7524,5.9374,4.1269,2.0737,2.0573,2.3354,3.9688,0.1277,4.2558,0.6899,1.3975,17.4099
5.515,0.1034,5.8177,3.0384,6.2475,2.7433,0.161,3.1592,3.6008,0.3889,3.7756,14.1223
5.3522,5.8842,5.7136,4.1235,4.1755,5.7476,2.7838,0.6733,5.8285,2.2831,2.3823,21.946
5.4436,4.2247,5.0098,2.4649,3.2276,1.3994,0.3362,3.2749,4.1084,3.5888,2.6794,17.4454
1.5243,0.39,3.8359,3.2974,2.9804,2.8837,1.1084,2.8515,4.3195,1.2705,6.2526,10.566
1.2142,2.9699,5.9617,2.2698,5.0132,2.0179,5.3581,1.4537,0.3837,4.4007,2.0235,13.0764
5.3325,4.1848,3.4573,5.7119,3.7416,4.5209,4.4909,4.5195,5.3047,5.5926,4.4299,12.7451
2.1773,4.9533,5.6065,4.2007,3.1449,3.0777,1.9691,3.4875,4.0485,3.8242,3.8504,15.5186
1.1757,3.8387,4.1986,4.1756,4.3769,2.3034,5.8289,0.2221,4.3123,0.0507,1.3085,13.2961
1.3276,4.0943,4.5198,0.6046,4.0108,5.5456,6.2792,3.8274,3.5781,1.7956,4.6216,7.9906
2.4978,4.4748,4.3212,3.2661,3.133,0.162,5.2723,4.6052,3.027,5.7052,6.2091,12.2462
5.7996,1.8344,2.3878,2.234,1.4712,6.1201,2.4941,6.0481,2.896,3.4213,0.599,13.9807
5.2952,2.2002,0.7965,1.5174,2.8548,0.72,0.9205,0.5488,1.2014,0.7635,5.138,12.9257
2.5604,1.2346,5.6376,3.7005,3.1979,4.7498,1.365,0.0128,2.4005,3.3321,5.8478,13.3618
6.0893,6.1737,2.9715,2.3397,0.4718,0.5065,1.0953,3.5762,3.0122,2.565,0.5914,20.275
2.9254,5.4196,0.0311,5.5088,5.4303,3.1476,3.8752,4.3981,2.7473,5.3567,3.0888,11.0297
0.0446,3.1573,3.1011,4.6772,0.2293,6.0608,3.1931,4.7869,5.1241,3.2615,0.5495,9.3553
2.4142,0.5527,2.7989,2.4717,3.4247,2.9454,1.2034,0.8591,4.7711,0.53,2.9078,9.7151
2.7818,1.3133,0.4487,3.7252,3.9283,3.6411,3.8531,2.8686,3.8204,5.4703,3.6906,4.6773
5.1617,4.3213,0.8165,0.9387,3.7471,1.764,1.533,5.8924,0.9551,4.7541,5.9329,11.8122
2.9332,1.965,3.2149,5.4282,0.3752,0.2979,5.4577,2.4554,1.2395,0.7972,4.182,14.5173
3.2717,0.4215,2.4303,5.5487,4.7486,3.662,5.9548,3.109,5.796,1.4144,0.3551,10.4277
5.6195,5.4392,4.0348,4.5938,3.776,3.9987,4.379,4.8868,0.9222,5.8722,4.4142,16.0434
