feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
1.8386,6.1974,0.7532,1.2841,1.0253,2.9367,0.5875,3.6771,0.3341,11.1261
6.1868,5.6166,2.5979,3.3116,2.3993,0.8142,1.8678,6.0796,3.9762,13.5055
5.1029,5.9269,4.209,6.1389,4.1976,4.5852,1.2784,1.0829,5.9995,9.7357
3.2049,5.9486,0.0668,3.7778,3.1369,5.4726,2.7642,2.7166,0.2266,8.583
5.366,3.7551,1.3814,5.3181,2.958,5.3172,5.7787,1.7916,0.9126,9.9315
1.0281,0.2065,3.9427,5.2525,2.0036,2.2669,5.4375,0.3325,5.3388,-0.0233
2.6088,5.1446,2.0376,0.0836,2.6265,0.1339,4.5846,5.5181,0.2428,7.8807
0.9514,0.4229,4.9561,3.3558,4.9961,5.2454,3.0125,0.7058,3.7231,-1.2216
6.0878,3.6368,2.5176,5.8798,2.766,4.6103,1.1683,1.0824,3.2803,11.1147
2.2169,5.09,2.6599,5.1796,3.9567,6.1977,2.8273,4.2691,2.1883,6.1879
2.0515,3.3935,6.2069,3.6444,4.1531,2.7393,3.4802,0.9544,3.2976,4.9127
2.0543,3.1204,0.8872,5.5974,5.0668,0.1885,2.9716,0.9729,5.3124,4.848
3.1397,5.0394,1.2934,1.0871,0.8208,5.845,3.6463,2.265,3.674,10.0249
2.4814,4.6897,5.9951,3.2303,1.2044,0.0974,4.1499,2.6432,3.6993,7.0332
5.8295,3.4478,0.3889,3.1873,0.264,3.411,5.2654,1.1509,1.3059,10.7568
5.8695,3.6382,2.4504,0.4484,4.7035,1.8384,2.8537,4.2321,1.7755,10.9163
0.8319,1.6669,3.0321,0.1907,1.1292,0.9755,4.1301,3.9905,1.6173,3.9337
1.7128,5.9508,0.9279,3.7313,2.5928,4.0639,1.7445,5.3912,4.4098,6.8764
3.105,4.3141,3.3841,1.3023,3.6788,4.1688,3.1809,2.5282,3.516,7.0052
1.2323,5.3805,3.8379,1.3563,3.1625,3.9369,2.5411,2.3485,4.3377,6.4324
4.6965,4.599,4.2045,2.2604,1.1755,3.7988,4.825,6.2042,4.8742,7.3932
4.9824,2.5609,1.4892,3.9808,1.0129,5.6676,2.1293,1.9567,2.5185,10.4899
3.6347,1.6216,4.1853,5.7349,1.5115,5.1649,5.7067,1.9456,0.9292,5.2085
0.3393,3.7819,5.5321,4.8195,4.721,5.48,4.3074,5.3882,3.3214,-1.3764
1.7585,0.4952,6.2099,1.0968,1.2818,5.9526,1.98,1.3088,5.8636,5.5068
1.1912,5.2451,3.3466,2.242,4.4226,1.0404,4.7476,4.673,3.6324,4.1242
5.9977,0.3014,5.3707,5.2901,5.608,1.2917,4.1304,4.2595,3.622,2.855
1.3157,2.9439,2.7464,0.9416,1.4214,4.633,2.194,0.8067,2.4702,7.6066
2.662,5.2596,5.0829,1.0405,1.7707,2.8331,1.789,0.6684,3.3842,10.3105
0.9197,4.2113,4.2905,1.0644,1.2459,4.3377,4.5935,3.4949,1.0338,4.4959
4.1148,5.1549,3.5929,1.9754,1.3487,1.9758,1.2955,3.3922,1.9637,13.1688
2.515,5.4619,2.6042,5.2561,2.8211,3.9783,0.82,4.4813,3.188,7.1625
4.8732,5.5548,5.7658,3.9868,2.0833,4.6852,0.9735,1.2041,4.3316,9.671
3.5051,4.3652,0.3235,3.9401,0.0137,5.8497,5.1739,4.2046,0.8635,5.782
3.6329,1.8469,4.9964,6.2166,1.1875,2.6611,1.123,3.9345,3.8867,5.4415
1.9881,2.6773,5.3422,4.4396,5.7615,5.8265,2.904,0.9479,1.3456,3.9245
4.5516,4.8039,6.1514,4.885,3.2204,0.368,3.2599,1.6046,3.7355,8.7474
4.1179,6.2146,1.1113,5.6513,3.8069,3.9912,5.1087,4.7279,6.06,7.1124
5.4293,1.9229,3.3964,4.7833,4.9413,1.8956,3.4958,0.3946,4.0562,5.4193
0.5834,2.6188,0.2756,1.9287,2.254,1.5903,3.2929,1.2142,2.3701,7.4483
3.6875,2.2535,1.5118,3.7322,4.8747,5.8497,3.8634,4.6296,0.4009,3.762
1.9727,3.1194,5.2174,4.7046,5.8854,4.0172,3.4267,1.6307,1.7343,3.7059
5.873,4.0263,4.7515,5.2821,3.0562,5.2078,3.2105,4.8962,0.9876,6.999
3.5276,0.1201,5.9313,3.2958,6.0814,0.4233,1.156,1.8765,4.8613,4.2594
0.8623,5.4084,1.0946,4.7563,4.3116,0.9792,0.5374,0.9431,3.4776,7.0317
1.9549,1.7572,4.1844,0.1061,0.0607,3.1097,1.5893,5.3653,2.7364,3.7217
5.5213,2.22,0.2459,2.0998,4.1643,1.133,5.4496,5.5033,4.5923,6.5595
1.8373,4.6539,0.7759,3.0353,5.8162,1.7482,1.6955,5.6378,0.7916,9.3319
4.2986,2.4044,5.3444,2.1385,5.4296,3.3484,1.8385,1.7334,0.7618,8.3806
3.0359,3.0079,4.8509,4.0976,2.7718,4.0911,6.1862,1.2565,4.7356,3.4596
5.7219,3.0007,0.3593,0.8282,5.1795,1.4968,0.9091,0.263,2.735,11.2867
5.1684,2.8405,0.192,4.116,5.0549,2.1858,1.5722,2.3321,5.9559,8.6352
5.7537,4.571,1.5148,2.9268,6.2687,0.0472,0.7619,4.2499,1.217,12.37
4.5446,0.3556,5.1437,2.0713,2.5146,0.5169,5.1798,2.2021,1.4815,6.6861
0.7955,1.6385,3.3522,5.6022,1.7074,2.0088,0.9717,2.77,3.516,4.2999
3.9769,0.3559,2.0576,5.1222,4.7417,5.4871,5.6088,5.0799,2.1435,2.2957
3.4676,2.4358,4.9854,1.7719,6.1352,4.9834,4.4553,2.4417,1.5143,5.6877
1.6489,1.8879,2.6447,3.4841,3.9333,4.0977,2.4269,2.2594,1.2092,4.5568
1.7161,0.8407,1.731,3.722,0.165,4.864,1.3513,1.8545,0.7842,4.705
0.0632,2.1939,1.6026,0.5094,2.4139,3.8787,2.4103,5.5784,0.138,3.7523
0.1266,3.3966,6.1686,4.6847,5.0456,3.9911,2.3867,4.712,5.0631,-0.311
4.1987,0.4812,5.2289,1.1628,1.1303,5.0267,5.8949,3.4395,5.2582,3.2922
1.9187,4.305,4.3486,1.7989,1.0175,0.0061,5.2248,0.0118,0.033,6.3459
6.1664,2.6026,1.1838,0.1546,0.2191,5.9811,6.069,2.4595,2.3463,10.9051
0.2906,5.7076,2.7637,5.5846,1.5831,0.6725,0.0246,2.3249,4.1827,7.1967
5.5962,0.6417,2.5102,1.3053,1.6715,4.6826,5.1464,4.3818,1.6121,6.9887
2.1258,4.184,2.4464,5.8989,3.4502,2.2789,0.8186,3.8214,2.517,7.3984
1.0356,5.997,4.1149,5.1648,0.5584,5.1496,2.3394,3.3527,4.2093,4.4777
3.4253,1.7744,2.3355,5.9012,1.4259,5.6224,3.8202,0.8122,4.7273,5.0378
0.9973,2.5218,2.7617,3.5641,5.3431,4.0978,4.3425,5.1288,2.026,0.8764
1.6613,1.0089,2.3026,3.8656,1.875,5.33,1.6118,2.5659,4.4031,3.5108
3.4837,3.7965,5.1141,1.5196,3.9867,2.3442,5.2005,3.9052,1.253,6.5172
2.7711,1.8838,5.8308,4.5782,4.641,3.3848,5.565,2.7156,3.9553,1.0005
3.2376,3.4661,1.8878,1.4769,1.1112,1.1136,4.3028,6.1393,1.2648,10.5243
3.6634,5.1183,2.6179,0.0477,1.1048,2.518,3.2101,3.6693,2.7004,10.7142
4.3374,4.0889,0.1983,2.9954,5.4861,3.5129,1.3301,1.7065,5.8108,9.2392
2.8187,1.4208,2.1899,5.5127,2.4411,4.8069,0.1536,0.3907,4.9646,3.4654
3.4405,2.9189,1.661,3.3958,0.536,4.6988,2.7652,2.1972,4.4922,6.8676
3.5087,2.4315,0.579,4.2121,3.6585,2.6749,4.1748,0.8146,3.8141,4.7266
1.4218,3.4257,1.6731,4.7112,2.9049,2.3059,0.2264,2.5505,5.1265,5.7406
4.3199,4.0332,1.4622,2.2889,0.0779,1.615,1.8566,0.6682,0.8773,13.653
1.0193,0.8668,4.2697,5.3394,5.2418,2.6641,1.0831,5.5177,1.9537,0.6755
5.7017,4.1715,1.5413,5.5389,3.6611,6.2145,0.7685,5.6849,1.0739,10.7288
3.2044,3.1672,2.2103,4.2541,2.3128,4.8027,3.7029,3.8275,2.4709,5.5853
6.0638,0.9692,2.1551,1.589,3.0253,4.376,6.0163,4.8888,5.6268,6.2573
5.833,4.1298,4.8349,1.7166,0.2736,1.6877,3.3454,5.7584,2.0035,11.5547
6.2161,4.124,5.5973,4.2482,1.2226,5.422,3.3458,4.1095,3.9711,7.309
0.0913,1.6537,3.9949,5.5237,3.633,0.8046,4.6142,3.8511,1.1061,-0.2056
2.748,1.05,4.7724,3.5825,1.1328,4.682,2.8954,4.5398,2.6571,1.92
0.7131,0.2984,3.4791,2.254,3.3678,6.1203,0.6392,1.5372,2.4546,3.1895
2.0118,0.6393,5.6706,4.4277,5.3334,6.065,3.9522,1.3419,2.5477,0.9742
1.0398,2.6358,4.8216,0.4027,4.7328,6.0102,3.6803,2.184,2.8267,2.5817
4.7118,4.9671,2.1709,4.1461,3.8846,3.3562,3.6786,2.9945,3.9149,7.5808
0.7894,5.8954,3.8914,0.3197,0.6735,0.5092,6.1084,0.7229,3.5981,7.6721
3.3048,2.3189,3.485,6.1514,1.6634,2.3356,0.2702,0.6435,5.6768,7.0958
5.1308,1.2527,5.6354,0.4396,0.3402,4.2756,3.1818,1.4448,2.2521,7.5329
4.6908,3.7908,1.1135,3.7337,2.3088,5.6032,1.4644,5.4086,4.014,8.153
4.0795,1.6929,0.4325,4.3406,0.7325,2.4735,5.2769,4.7217,0.0146,4.8614
5.7781,5.8258,3.8082,5.9849,4.3326,1.8031,0.8348,1.9421,3.2288,12.2938
0.6119,0.1582,5.1418,5.6373,1.1751,2.3451,3.9345,2.1196,2.9612,1.3302
1.0453,3.5893,4.1113,2.6664,0.3261,0.4016,0.8721,1.821,4.8611,5.7543
4.9979,5.5831,0.2519,0.9586,5.2392,5.52,3.9789,2.0679,2.5688,10.7439
4.8119,4.2293,5.153,1.0653,6.0822,5.4221,3.5919,2.256,0.8781,9.3668
2.2364,5.1172,1.9439,5.6745,6.05,5.1112,0.9533,2.7136,2.3959,8.6641
5.344,3.9838,1.7237,5.2142,2.5497,2.3735,2.5249,4.5325,5.468,9.4014
0.4713,5.7301,6.0936,3.9511,1.8176,5.8292,4.5917,3.1416,3.0563,4.7697
3.8496,1.4427,3.0273,2.1336,1.842,1.6326,3.8763,2.8631,5.6345,7.2565
2.1748,6.2471,4.0834,0.9091,4.8244,6.0686,2.8998,0.4338,5.1653,6.9547
5.9446,0.8788,4.4126,5.0235,2.9954,1.0883,5.5973,1.1005,4.736,5.3799
0.1287,5.2176,4.6685,0.8737,4.8921,2.4232,2.5663,4.8951,2.9656,4.4773
5.4196,1.2192,0.9831,1.1439,5.7371,3.676,1.8588,4.0338,1.4341,8.5571
1.4653,2.3028,5.721,2.9034,0.967,2.508,1.1851,3.3504,2.937,5.597
5.2346,2.6611,0.1213,5.9072,3.2542,3.4929,0.0025,2.2448,2.8583,8.305
3.2476,4.1539,3.2847,1.9466,2.8664,2.5204,5.6267,6.2154,2.416,9.071
2.5837,4.9553,1.0869,4.2472,5.5999,4.3873,5.454,3.6657,0.1672,4.853
2.0149,0.441,3.1046,5.1317,0.9334,0.6804,2.151,3.3405,0.1477,4.0322
2.2125,5.0416,0.8718,5.2994,6.0991,4.6396,1.2926,1.4532,0.6024,8.4142
0.1067,0.4438,1.0872,2.1904,2.1747,0.2497,3.0565,1.6579,2.9596,4.6312
5.0439,5.4189,1.6433,3.4506,0.7224,5.6058,2.7342,6.1476,0.1819,11.5926
0.8646,1.579,6.1761,2.3113,1.2224,6.0841,3.4653,5.8071,0.1903,3.1584
3.4721,5.675,0.3558,6.265,0.0488,4.4071,0.5039,3.7542,4.9509,7.5926
1.5864,1.545,3.348,0.4785,4.0395,2.3646,4.631,1.788,5.5092,2.7557
2.5365,2.6943,1.4386,4.6421,2.1971,4.036,1.7931,3.9199,1.8432,6.6204
5.7451,0.3606,0.7628,4.4158,5.2301,3.4726,1.198,5.7822,1.2319,6.0209
1.4258,2.0711,1.617,4.7392,5.2725,2.8384,1.0225,3.7989,1.7599,4.0539
0.5518,2.7065,2.8476,2.5547,5.5539,1.0686,0.4515,1.717,1.766,6.5273
0.4466,4.7697,1.3403,1.8965,1.2254,5.7264,2.659,2.9382,1.1535,9.3625
1.5808,5.8469,1.6599,4.1696,3.619,0.2283,2.5382,5.1353,0.4702,7.4422
2.8528,1.2955,5.4852,3.7462,0.9432,5.4216,4.1747,6.0056,1.6445,2.8623
3.8927,6.0499,4.1499,2.9201,5.7176,3.1047,4.8173,2.0501,1.4281,9.4172
1.3625,1.9525,0.7393,2.5135,1.8848,5.6428,1.0239,4.7824,1.0775,5.9573
1.6447,1.0106,2.9566,4.7891,0.861,2.9115,4.1466,5.2966,4.6052,0.4658
1.2978,6.2721,1.7769,5.9489,1.2618,5.238,5.5433,2.2533,2.7876,8.6936
5.309,2.0301,4.3902,0.0644,5.1322,1.0977,4.6737,1.5364,4.5559,5.3071
1.9285,1.1974,5.8738,1.6379,0.1957,4.7506,0.6045,0.5012,4.1555,3.3423
3.5214,0.2108,5.3131,0.7906,0.1547,2.1915,5.4457,1.962,0.6916,5.5254
2.85,4.522,4.6887,5.6945,0.1001,3.8561,1.2007,4.8078,2.8073,5.5323
2.2834,2.6329,0.4083,2.7722,3.0097,0.9618,1.3717,3.9632,2.737,7.4567
3.935,2.2497,5.1883,2.8037,6.2019,0.0482,2.3066,1.3918,2.0705,8.275
4.3321,2.9456,0.3777,1.045,0.0108,5.5025,4.2172,0.5507,3.3953,7.3102
1.024,1.311,4.1736,2.3608,3.4753,5.9926,3.9419,3.896,3.1972,0.0116
5.7215,5.7372,2.4067,2.9737,0.4693,4.9833,0.5015,0.3048,1.1659,13.774
5.8881,5.8975,5.1234,3.4583,4.1307,4.1071,2.4899,3.7785,5.7603,8.0931
1.6504,6.0714,5.8385,1.7954,5.5508,2.1489,1.5961,1.6004,0.2984,10.6798
5.9962,6.1303,3.25,4.7199,1.0717,3.5659,4.9845,0.0534,5.7437,10.0941
5.6618,3.3346,1.2718,1.1287,0.58,3.8,1.4996,5.0724,4.0173,10.3527
3.4779,1.8826,3.1605,4.7423,1.5279,3.5881,5.7196,5.6919,1.4442,4.7056
4.8763,1.7468,1.748,5.2289,2.1306,4.5774,3.0569,4.33,2.3092,6.2231
5.4588,2.5883,2.2001,4.8668,4.15,5.099,5.7237,2.7363,0.5278,6.5957
3.6715,2.2923,2.2828,0.4628,5.2017,3.2202,1.5853,3.484,5.0021,5.8858
0.1779,5.5809,4.2791,0.668,2.1071,4.8266,5.5506,6.1442,2.237,5.4519
3.6395,2.7883,3.8803,2.0167,5.3687,4.4678,0.0,5.5405,5.6339,3.366
2.1579,5.4156,1.7011,4.4459,1.8128,4.0998,1.8452,6.0071,3.8095,7.8085
0.0604,5.9723,3.6668,1.0861,0.7577,1.4219,4.7332,4.121,5.355,5.4199
4.846,5.1417,5.2452,3.6816,2.0159,1.3241,5.9308,3.2194,5.0831,9.0376
0.3139,1.2697,2.9612,3.8304,0.9975,6.094,2.254,2.7683,3.2745,2.5428
5.4356,2.5343,4.5429,1.3492,1.8752,2.9701,5.1066,1.4574,1.1363,10.2101
0.8012,4.6476,2.0606,0.76,6.2448,1.6352,4.371,5.7439,2.1359,7.1668
4.3511,3.6882,5.8794,1.3736,1.1808,1.1838,2.1498,0.8702,5.3632,11.3611
4.9272,6.1023,5.183,1.4323,3.7932,1.8301,1.8542,1.7354,3.283,13.3432
1.4915,4.6137,5.4222,1.4239,2.2116,5.3006,3.2677,1.9478,1.5134,8.0213
5.334,3.676,3.2804,5.0559,5.0814,2.8546,5.5244,1.1285,5.1187,6.7148
1.7391,0.0098,3.0953,1.8608,4.1435,2.0796,5.3945,4.9764,3.9871,0.1579
0.0208,2.4784,5.9762,2.8948,5.1151,2.1416,6.0265,5.2338,4.8426,0.2497
3.4168,5.7245,3.6489,5.3124,0.8258,0.9843,1.8998,1.9132,5.8403,10.8448
5.9504,4.3783,3.3412,3.8253,2.7024,5.9596,4.3125,3.1805,3.6173,8.008
5.179,6.256,4.6371,0.46,5.8216,2.6167,0.5515,3.7542,1.1824,11.5219
5.4795,0.1371,3.1379,3.2971,3.0107,3.9834,4.5854,3.0926,3.1615,3.7949
4.5547,3.6816,4.513,4.3959,2.3021,4.5863,4.8068,1.744,4.6583,5.188
1.8716,3.3773,3.3061,2.3837,0.6358,1.6404,0.3191,3.2861,2.8216,7.6995
1.5051,2.3268,0.0586,0.4054,1.5188,3.1841,1.3319,5.6204,1.2352,6.573
5.3121,5.8231,3.4447,2.5335,5.5545,3.2247,0.8113,0.7736,4.1756,11.1933
6.0202,4.4791,5.1396,4.7226,4.9242,3.8453,2.4777,2.2147,5.9185,7.8422
6.1341,0.1471,3.9483,3.2241,3.7921,1.2988,3.5359,0.9899,4.136,5.2352
0.3295,3.1673,2.6231,1.7551,2.0042,5.0366,5.0136,0.1751,0.5064,4.5368
3.7596,0.3024,1.7803,1.6655,3.2883,0.7511,4.1647,1.5081,1.2071,7.6259
4.4971,3.0033,2.0279,1.0089,4.7299,4.1239,0.198,0.9815,2.0791,9.1686
5.2359,2.6985,4.325,2.0661,0.3104,5.5594,3.1805,5.0783,0.6674,7.1227
6.0048,2.93,4.7886,4.6217,0.7976,3.7095,1.0328,5.8748,2.19,8.2449
3.8684,2.5739,1.0217,1.8706,3.7828,2.1103,4.788,1.764,5.3103,7.8044
4.8919,0.1956,0.5913,4.2597,5.0944,5.0686,1.5896,1.9506,0.2431,5.1403
5.7982,0.5882,4.2182,2.3979,3.5755,0.1053,5.9242,2.0735,5.1809,5.5108
5.7832,5.5014,3.2155,0.5047,3.1143,0.4206,4.3322,3.9562,6.0415,10.1656
5.9036,6.0215,4.8653,4.5639,2.7651,0.3308,1.0205,2.5448,0.3163,12.0091
0.6816,0.6825,5.1649,0.2246,0.8578,4.483,5.1737,3.533,1.9361,0.0551
4.4476,1.1429,2.849,4.2049,2.0801,0.991,2.7072,6.0991,2.1463,7.6659
6.0963,3.1119,5.3435,4.7218,1.4983,5.4086,5.2327,4.0437,5.1219,5.0667
2.011,5.3575,0.0517,4.7138,3.5562,5.8062,1.9973,1.1846,0.6926,7.9214
2.5039,3.5734,2.257,3.6711,3.5236,4.0975,4.1072,3.0875,3.5693,3.9403
5.6969,3.7906,4.0777,4.828,3.3268,1.0596,2.2517,4.5352,5.7129,7.6289
3.5629,6.1777,5.8265,0.9196,3.5463,1.0851,3.9444,6.1017,4.3027,8.6399
3.4055,5.4859,1.3749,5.5483,3.1952,5.5226,4.6773,1.6095,4.8494,7.4669
6.1413,0.4333,3.2656,4.0364,1.1466,3.4602,3.9812,1.5056,4.0424,5.6671
1.5084,0.8244,4.2591,2.5921,5.2793,3.5946,4.0423,3.4063,2.3842,0.2688
3.3865,2.1076,1.3749,0.6044,2.882,1.3293,5.2002,4.8476,6.1094,6.3882
4.5976,4.2321,2.9345,2.2861,4.2932,5.9372,0.1169,4.8321,2.6695,8.1302
5.6249,5.9893,1.1479,1.5784,4.2601,4.2883,5.6736,5.7369,5.2244,9.8301
5.8089,5.8847,5.0321,1.1627,2.3434,4.8458,4.2481,0.6882,2.9363,10.9021
1.8658,0.2815,0.1289,0.9584,4.3259,3.4598,1.6168,2.0911,6.0878,3.37
4.3321,6.0382,6.1255,3.1162,6.1528,6.1306,0.5321,0.9911,5.6525,11.0332
0.5586,0.3287,3.814,0.3099,1.7722,2.8739,2.5433,1.7109,1.8185,4.3471
1.865,3.6413,0.1749,3.1082,1.459,0.302,1.9021,3.9119,4.9584,6.4518
4.4915,3.1851,3.285,5.5194,0.804,5.886,1.1991,4.4292,0.1297,7.3035
4.5283,2.1938,4.9696,0.7369,2.9314,3.0597,3.4242,4.5529,1.6819,6.409
4.9207,6.1918,1.0451,5.2588,3.3425,2.4635,3.3298,5.8146,0.391,11.3842
5.0259,4.5238,1.8303,5.1266,0.0208,5.9368,0.8746,2.188,4.7793,9.886
6.1958,1.0207,6.0503,3.6524,0.4914,4.1964,2.5219,4.6306,2.0593,6.586
5.2555,3.9174,2.675,4.3786,0.961,4.27,2.9993,0.7144,2.7921,9.6606
1.7561,2.5859,1.7835,5.8412,5.7655,3.2272,3.5155,1.8392,5.0292,3.8963
5.3493,1.5724,4.4854,2.6468,4.1996,5.6578,3.3027,6.271,4.7103,3.9497
5.4814,2.8519,4.144,1.2539,3.2737,3.7904,2.5142,2.4204,6.058,8.5113
5.0367,5.6918,0.1505,0.4483,0.3994,2.4459,5.3803,1.931,6.2554,12.4421
3.6152,5.1816,2.028,5.7524,3.6031,1.527,2.3146,1.5452,2.3551,12.2735
1.7336,5.488,4.3336,5.4196,4.0877,4.1822,6.1677,3.7321,3.4857,2.7602
2.0335,3.5615,2.565,3.6146,0.7592,0.727,1.8094,2.4747,2.4414,9.336
3.0006,3.5443,1.621,4.8509,5.308,2.4039,0.1793,0.7954,5.5692,6.5213
4.5168,0.3099,3.2425,1.8445,3.047,2.9566,0.8658,4.2345,4.8405,4.8261
5.8677,1.1957,4.9031,1.4145,2.8297,3.1957,1.0593,3.9859,5.2539,6.8198
4.3804,4.4144,3.9367,4.0833,2.4968,0.4362,5.0359,0.1059,0.5856,7.9568
2.3331,5.8894,1.512,4.3,3.2867,3.5864,3.8795,0.0717,4.349,6.1935
3.6556,1.6461,1.159,4.6356,3.8436,2.1401,5.509,4.2537,4.4126,2.9833
3.7351,4.7922,2.9636,5.049,1.5921,5.605,0.5683,2.3049,2.6619,9.9441
5.8356,1.4707,0.2314,5.7029,0.9499,1.2418,2.2785,0.067,3.481,9.154
4.4222,1.9316,0.7972,5.6496,0.7651,5.0248,6.1723,1.2149,3.7264,6.346
6.0612,4.9456,3.3776,0.408,4.3985,0.6501,4.7474,2.3561,3.6142,10.0589
0.9096,2.8936,2.4181,2.5159,0.0863,1.9104,5.9831,0.1639,1.1433,6.858
4.9388,2.4356,2.0426,5.207,1.9802,3.2174,5.8819,5.3417,1.4333,8.0472
4.4828,2.2931,4.7136,0.3126,4.8106,1.9877,5.3947,1.4052,5.3907,5.233
1.9358,6.0888,0.0308,0.726,1.6572,0.5041,0.9802,1.9341,0.0237,11.822
4.576,3.5468,0.7875,4.2304,5.5726,2.4473,2.4809,5.3788,1.6478,8.8144
3.0137,0.7169,5.8753,1.7427,0.501,4.4552,3.2945,5.4161,2.5393,3.5378
1.0796,3.6751,0.3267,2.8144,3.1027,4.1662,3.6685,0.3096,3.8544,3.6099
4.1358,2.2616,4.2972,1.8535,5.4735,0.7181,2.7084,4.7832,1.3066,6.8276
4.41,1.5607,3.6887,1.7573,5.0692,2.4211,4.6404,2.6322,3.5809,5.2327
3.5463,1.4836,1.0899,0.4055,4.8418,0.0402,2.3708,2.1309,3.0889,7.0021
3.5193,3.8543,4.091,4.8229,5.2701,1.1761,1.248,5.3863,2.353,6.1699
0.3901,2.2938,0.1989,0.829,4.8535,4.0995,5.4003,2.4104,3.4798,1.2299
5.3409,6.0779,2.6388,4.5542,1.0773,5.4683,2.601,5.2275,5.6502,9.9614
4.6373,1.8782,3.6541,1.3662,2.9887,1.2851,3.0642,4.2198,2.6845,7.5373
5.5243,5.1425,2.4095,0.5029,0.9168,3.566,5.3099,1.1317,3.873,11.2656
3.0084,4.864,3.1215,3.5143,6.2764,1.2451,0.1485,0.4621,0.5456,9.4333
0.5617,4.3771,5.6994,2.0328,6.0853,2.1345,3.0781,0.5499,4.6031,5.4978
4.2282,3.8552,3.091,4.3797,5.5377,3.0848,1.1791,2.2111,2.3706,8.9597
2.3989,2.7345,5.2515,0.9557,1.6829,1.789,5.4008,0.3487,0.627,7.1976
1.9774,4.2137,2.5811,0.0807,2.2047,6.0921,4.3844,2.6332,4.1048,5.9759
5.8822,4.8297,5.9622,4.6477,4.9263,4.6026,0.9302,4.9449,3.936,6.5989
1.5456,5.8345,4.0555,4.7509,0.9405,1.6447,2.141,0.4547,0.8289,9.4591
3.6599,4.5401,1.6763,1.8918,3.307,2.707,4.9937,0.517,4.9255,9.1638
3.6336,2.8236,3.728,3.0814,5.8383,2.3284,2.6089,3.8562,5.1312,5.0931
